,sampleid,sample.type,tumor.type,patientid,subtype,cancertype,tsne_0,tsne_1,tsne_2,umap_0,umap_1,umap_2
TCGA-IQ-7632-01,TCGA.IQ.7632.01A.11R.2081.07,01,HNSC,TCGA-IQ-7632,Basal,Head and Neck,-18.42140889561673,-23.01300412552035,-11.399338862500901,-4.617623255142745,1.0867725693260595,-4.85930692792497
TCGA-H7-A6C4-11,TCGA.H7.A6C4.11A.21R.A466.07,11,HNSC,,,,-13.305836506382644,-19.878389280872014,-8.502143389014101,-4.987892089855314,1.0815578060662048,-4.946024993866497
TCGA-CV-7178-01,TCGA.CV.7178.01A.21R.2016.07,01,HNSC,TCGA-CV-7178,Mesenchymal,Head and Neck,-22.90970121778413,-18.55348235471856,-12.585632297014419,-4.312469737227118,1.4579626658915608,-4.826177102898121
TCGA-CV-5442-01,TCGA.CV.5442.01A.01R.1514.07,01,HNSC,TCGA-CV-5442,Basal,Head and Neck,-20.174192244090037,-21.875384308783918,-17.338182326761704,-4.467546317668066,1.0851432652079245,-4.281088405934591
TCGA-CQ-5324-01,TCGA.CQ.5324.01A.01R.1686.07,01,HNSC,TCGA-CQ-5324,Classical,Head and Neck,-20.85050975096185,-22.296794406702986,-13.04342657284629,-4.474608961131504,1.184072616952639,-4.6731886817931185
TCGA-CV-A6K0-01,TCGA.CV.A6K0.01B.21R.A31N.07,01,HNSC,,,,-19.803634809524976,-19.148976917751494,-14.003961814083569,-4.666997832845046,1.3621284240770024,-4.658494734426798
TCGA-BB-7862-01,TCGA.BB.7862.01A.21R.2232.07,01,HNSC,,,,-22.916260381125092,-24.441536331366866,-3.402321807309324,-4.243715932490943,1.2970062033660106,-5.86522247162027
TCGA-CN-A63V-01,TCGA.CN.A63V.01A.11R.A466.07,01,HNSC,,,,-23.014511551361256,-24.842513944434216,-13.79783753778053,-4.303182350475847,1.2515641415104088,-4.6735761776412135
TCGA-CN-5360-01,TCGA.CN.5360.01A.01R.1436.07,01,HNSC,TCGA-CN-5360,Atypical,Head and Neck,-17.545444042190933,-21.032284054169388,-5.165746609573598,-4.755163054775283,0.9036005527931125,-5.473086501872605
TCGA-CR-5243-01,TCGA.CR.5243.01A.01R.1514.07,01,HNSC,TCGA-CR-5243,Atypical,Head and Neck,-25.362423283451733,-13.08720843415986,-0.498957250362207,-4.211251048383869,0.1959753084226267,-5.488360192059083
TCGA-CV-7437-01,TCGA.CV.7437.01A.21R.2132.07,01,HNSC,TCGA-CV-7437,Classical,Head and Neck,-21.916351948329407,-25.89533149257711,-4.104558728146323,-4.282417637262343,1.2615884813372646,-5.843043088696808
TCGA-QK-A6IG-01,TCGA.QK.A6IG.01A.11R.A31N.07,01,HNSC,,,,-24.910000001090303,-19.550325368178175,-15.952003908863043,-4.056957560176469,1.3836917737982903,-4.418965663645211
TCGA-CV-7242-11,TCGA.CV.7242.11A.01R.2016.07,11,HNSC,,,,-14.005740869712637,-21.75766325392184,-7.867163285256888,-5.1841419628813155,0.8929434057684017,-5.141436152272562
TCGA-CV-7425-11,TCGA.CV.7425.11A.01R.2081.07,11,HNSC,,,,-18.45382449687367,-20.30439234112477,-15.419979905339575,-4.646842676287637,1.3086134261817257,-4.536388681454761
TCGA-CV-A463-01,TCGA.CV.A463.01A.11R.A266.07,01,HNSC,,,,-20.226195914115266,-21.813127396223916,-16.758120481911142,-4.534917437926642,1.1434431570890862,-4.272928395186543
TCGA-BB-A5HU-01,TCGA.BB.A5HU.01A.11R.A28V.07,01,HNSC,,,,-23.57943505567165,-21.71988273690452,-14.45955074142423,-4.182411672176923,1.3254738142938516,-4.604800872123451
TCGA-QK-AA3K-01,TCGA.QK.AA3K.01A.11R.A39I.07,01,HNSC,,,,-3.262224486731043,5.076355060490536,-11.739123235661298,-3.308203397743457,0.8270660107346388,-4.393496669889121
TCGA-CV-A6JE-01,TCGA.CV.A6JE.01A.11R.A31N.07,01,HNSC,,,,-23.945492602627866,-20.958125708577168,-14.730012657298152,-4.290953821039901,1.1556147160791714,-4.577908698147157
TCGA-CV-7435-01,TCGA.CV.7435.01A.11R.2132.07,01,HNSC,TCGA-CV-7435,Mesenchymal,Head and Neck,-19.310030373815742,-18.190378925140948,-13.052516901610733,-4.550978417212272,1.355870167495961,-4.736554242305511
TCGA-CV-6935-01,TCGA.CV.6935.01A.11R.1915.07,01,HNSC,TCGA-CV-6935,Classical,Head and Neck,-23.201303446386476,-24.808966834295244,-4.880249744553715,-4.307673001470677,1.3409276874386977,-5.781714232062941
TCGA-CV-7410-01,TCGA.CV.7410.01A.21R.2081.07,01,HNSC,TCGA-CV-7410,Mesenchymal,Head and Neck,-21.437409063773668,-18.51601402550423,-14.213206090806716,-4.4395531119148615,1.4196335055530482,-4.627188068390986
TCGA-C9-A47Z-01,TCGA.C9.A47Z.01A.11R.A24H.07,01,HNSC,,,,-20.278146500936117,-20.62688492048692,-15.83075951263289,-4.572719328327356,1.2615598466828337,-4.417521875132921
TCGA-CN-4737-01,TCGA.CN.4737.01A.01R.1436.07,01,HNSC,TCGA-CN-4737,Mesenchymal,Head and Neck,-20.35950088421564,-18.627172574461135,-13.556917636783803,-4.60362106457608,1.3971437016149821,-4.684028030286529
TCGA-CV-6952-01,TCGA.CV.6952.01A.11R.1915.07,01,HNSC,TCGA-CV-6952,Basal,Head and Neck,-20.49850470780001,-20.6284974802,-15.65025333325854,-4.554966899376546,1.2742227061293214,-4.377976318536456
TCGA-P3-A5QA-01,TCGA.P3.A5QA.01A.11R.A28V.07,01,HNSC,,,,-25.018312686363803,-18.980371758610552,-14.559499168916632,-4.011267413019977,1.4471621860219768,-4.600741425744314
TCGA-CV-7409-01,TCGA.CV.7409.01A.31R.2232.07,01,HNSC,,,,-17.385434322090532,-20.64834441829098,-8.782780025935162,-4.746555872042656,0.9849828471086483,-5.213369871762678
TCGA-CQ-5326-01,TCGA.CQ.5326.01A.01R.1873.07,01,HNSC,TCGA-CQ-5326,Basal,Head and Neck,-22.82374963940303,-22.63456386867713,-15.095472401488172,-4.268220842860885,1.2397293954594242,-4.433362448227601
TCGA-CQ-A4CI-01,TCGA.CQ.A4CI.01A.11R.A266.07,01,HNSC,,,,-24.428263974617757,-26.02270985450418,-4.426351384746448,-4.272345837559855,1.4213755642507144,-5.851779108679926
TCGA-CV-7099-01,TCGA.CV.7099.01A.41R.2016.07,01,HNSC,TCGA-CV-7099,Basal,Head and Neck,-19.966740408561773,-21.322559669488847,-11.31115136334176,-4.511338101363089,1.0687354646422236,-4.882437151545314
TCGA-QK-A8ZB-01,TCGA.QK.A8ZB.01A.11R.A39I.07,01,HNSC,,,,-19.32242589524795,-22.151813911257122,-8.8707262168935,-4.5079386663119605,1.0260243084734677,-5.281213979406051
TCGA-CN-6017-01,TCGA.CN.6017.01A.11R.1686.07,01,HNSC,TCGA-CN-6017,Mesenchymal,Head and Neck,-23.024356962493293,-18.02471829836995,-14.098720940356896,-4.316748832424796,1.4768361654109927,-4.6147260221214035
TCGA-UP-A6WW-01,TCGA.UP.A6WW.01A.12R.A34R.07,01,HNSC,,,,-25.457361705248026,-12.944182944075223,-0.4045571389492978,-4.245154583762853,0.16766922071855161,-5.482236778850109
TCGA-CN-5363-01,TCGA.CN.5363.01A.01R.1436.07,01,HNSC,TCGA-CN-5363,Mesenchymal,Head and Neck,-24.28761006587055,-18.881262720809044,-15.583160722658974,-4.163739994443443,1.3531043454507452,-4.3747812541572655
TCGA-CR-6474-01,TCGA.CR.6474.01A.11R.1873.07,01,HNSC,TCGA-CR-6474,Mesenchymal,Head and Neck,-23.64038020500939,-19.114723064033516,-12.398104940933772,-4.123585781460477,1.4033615855313777,-4.8080047692067875
TCGA-CV-7091-11,TCGA.CV.7091.11A.01R.2016.07,11,HNSC,,,,-14.90811282790206,-19.046705624955,-3.2132815017875056,0.7525008214508764,-0.0815982232392103,1.4124852826384742
TCGA-CQ-7067-01,TCGA.CQ.7067.01A.11R.2232.07,01,HNSC,,,,-21.95062623532919,-18.808405087416713,-12.029030986206982,-4.3630590260416975,1.3497639127151673,-4.865898352830594
TCGA-CR-7380-01,TCGA.CR.7380.01A.11R.2016.07,01,HNSC,TCGA-CR-7380,Basal,Head and Neck,-22.067050222847666,-21.296607688129928,-14.046353629130712,-4.323423104966516,1.1984056279117326,-4.623449820593227
TCGA-P3-A6T5-01,TCGA.P3.A6T5.01A.11R.A34R.07,01,HNSC,,,,-20.259434959040433,-20.849346353133445,-11.366229365320176,-4.437640734624957,1.1527344445609122,-4.835849344654484
TCGA-CV-A45Z-01,TCGA.CV.A45Z.01A.21R.A24Z.07,01,HNSC,,,,-19.93964331900873,-22.85603190867519,-4.968083939322685,-4.420142254372969,1.0619542530748336,-5.7192447397010495
TCGA-CQ-6219-01,TCGA.CQ.6219.01A.11R.1915.07,01,HNSC,,,,-21.983204886296793,-18.778211629330002,-12.69939165699236,-4.309554434989595,1.3928761971254928,-4.787220884895886
TCGA-D6-A4ZB-01,TCGA.D6.A4ZB.01A.11R.A24Z.07,01,HNSC,,,,-19.74281925964115,-22.61288943870811,-9.083718076492787,-4.445037196919653,1.0939738727368045,-5.2775121151607225
TCGA-IQ-A6SH-01,TCGA.IQ.A6SH.01A.12R.A34R.07,01,HNSC,,,,-21.097970012963454,-21.928240451185605,-12.621509659222514,-4.403211300354429,1.1982185392291722,-4.7060570823582015
TCGA-P3-A6T7-01,TCGA.P3.A6T7.01A.11R.A34R.07,01,HNSC,,,,-20.55663503865038,-22.010350998026837,-14.860628673183257,-4.526294870399178,1.1702767318216667,-4.493369811354441
TCGA-CR-7389-01,TCGA.CR.7389.01A.11R.2016.07,01,HNSC,TCGA-CR-7389,Atypical,Head and Neck,-17.538989133983318,-21.401798855768885,-7.022958262067732,-4.721458575191511,0.904288182327245,-5.357146730333447
TCGA-CN-5369-01,TCGA.CN.5369.01A.01R.1436.07,01,HNSC,TCGA-CN-5369,Basal,Head and Neck,-19.476134537645503,-20.758582298864162,-9.752687703945774,-4.506539872033612,1.0338118599055035,-5.131581810718842
TCGA-CV-7438-11,TCGA.CV.7438.11A.01R.2132.07,11,HNSC,,,,-14.385323169488789,-21.59609301377905,-7.836640525394512,-5.0822488539572666,0.8842440786059909,-5.129638684988561
TCGA-CV-7236-01,TCGA.CV.7236.01A.11R.2016.07,01,HNSC,TCGA-CV-7236,Mesenchymal,Head and Neck,-20.502092407303238,-19.76208899602328,-9.343268656592217,-4.45111041713556,1.1604163344985814,-5.064827825221334
TCGA-CV-7430-01,TCGA.CV.7430.01A.11R.2132.07,01,HNSC,TCGA-CV-7430,Classical,Head and Neck,-18.605547962572604,-24.034577450228802,-8.8905791504866,-4.426561776616085,1.1155152911174697,-5.3061325713431815
TCGA-CV-5439-01,TCGA.CV.5439.01A.01R.1686.07,01,HNSC,TCGA-CV-5439,Basal,Head and Neck,-19.56853954497755,-22.339700958451417,-14.573219419931764,-4.6048094014001455,1.1619579338739738,-4.500968839939177
TCGA-CQ-7072-01,TCGA.CQ.7072.01A.21R.A30B.07,01,HNSC,,,,-26.369094260124065,-18.888215411179296,-12.3231119481046,-4.055308911541285,1.4571409392774832,-4.911844144683781
TCGA-P3-A6T4-01,TCGA.P3.A6T4.01A.11R.A34R.07,01,HNSC,,,,-19.713742895371198,-22.790079144333465,-9.380626540595205,-4.452975196682435,1.1159943985722685,-5.162903238801149
TCGA-CN-4735-01,TCGA.CN.4735.01A.01R.1436.07,01,HNSC,TCGA-CN-4735,Mesenchymal,Head and Neck,-23.895212075993907,-17.392887171853864,4.12391930890348,-3.618086648429518,0.6253742253213108,-5.921450532823729
TCGA-H7-8501-01,TCGA.H7.8501.01A.11R.2403.07,01,HNSC,,,,-23.2886862550149,-20.30054914494169,-16.66829997792689,-4.175120530657328,1.270386498622236,-4.341787830257656
TCGA-QK-A8Z8-01,TCGA.QK.A8Z8.01A.11R.A39I.07,01,HNSC,,,,-17.16817370536075,-22.361300411101087,-10.612900006263608,-4.59048402037912,1.0734706993824625,-5.251737450739047
TCGA-CQ-6229-01,TCGA.CQ.6229.01A.11R.1915.07,01,HNSC,TCGA-CQ-6229,Basal,Head and Neck,-20.918580644343855,-19.81811194792896,-14.496336600157736,-4.5717743783309155,1.3866506804169065,-4.524148005958685
TCGA-CN-5361-01,TCGA.CN.5361.01A.01R.1436.07,01,HNSC,,,,-24.26286392874695,-20.743582633594553,-12.131361268254896,-4.1106911861482125,1.3439979424685764,-4.847798179077052
TCGA-MT-A67F-01,TCGA.MT.A67F.01A.11R.A30B.07,01,HNSC,,,,-20.686264914853584,-21.905737638571743,-16.34731423120444,-4.535089793795172,1.1819158066138264,-4.338090615692849
TCGA-CR-6481-01,TCGA.CR.6481.01A.11R.1873.07,01,HNSC,TCGA-CR-6481,Atypical,Head and Neck,-25.075478221807092,-12.825601693201945,-2.2755210237664234,-4.345350116222297,0.21113830150577984,-5.328200668307673
TCGA-MT-A7BN-01,TCGA.MT.A7BN.01A.12R.A34R.07,01,HNSC,,,,-16.524101744038624,-3.0834376518141555,43.39784511563227,-4.388060995324028,-7.025435039954139,-8.448161354653257
TCGA-CV-5441-01,TCGA.CV.5441.01A.01R.1514.07,01,HNSC,TCGA-CV-5441,Basal,Head and Neck,-17.190041875949223,-20.440274663926104,-12.761138587823512,-4.490481936070621,1.1978715657656822,-4.63130059499649
TCGA-CV-5978-01,TCGA.CV.5978.01A.11R.1686.07,01,HNSC,TCGA-CV-5978,Classical,Head and Neck,-23.93824530367237,-25.138144634206608,-3.601108093172644,-4.248123604484172,1.4051739631503517,-5.876644856239639
TCGA-QK-A8ZA-01,TCGA.QK.A8ZA.01A.11R.A39I.07,01,HNSC,,,,-21.25884843842106,-24.907836994314092,-4.667239108035871,-4.360059659258664,1.1924771124489646,-5.6912193244428595
TCGA-CV-7245-11,TCGA.CV.7245.11A.01R.2016.07,11,HNSC,,,,-13.286136163803477,-19.74245600197917,-8.492384389055283,-4.935071078868261,1.1226403952511181,-4.888788665018018
TCGA-CV-5977-01,TCGA.CV.5977.01A.11R.1686.07,01,HNSC,TCGA-CV-5977,Basal,Head and Neck,-22.891951550832133,-20.91635533871196,-15.943312975176,-4.273973529065583,1.2430647918548317,-4.334708532780421
TCGA-BB-7871-01,TCGA.BB.7871.01A.11R.2232.07,01,HNSC,,,,-24.160892323270303,-24.497014322308324,-3.3327570196287555,-4.212463794539871,1.1862591357100525,-5.777442765718938
TCGA-BA-5558-01,TCGA.BA.5558.01A.01R.1514.07,01,HNSC,TCGA-BA-5558,Basal,Head and Neck,-20.28276295401928,-22.175949978342565,-15.303186306375963,-4.567419730633736,1.1755426464260132,-4.444916203401887
TCGA-HD-A633-01,TCGA.HD.A633.01A.11R.A28V.07,01,HNSC,,,,-22.65702471105538,-22.7802387730877,-15.292554523793124,-4.250058711263475,1.1647374471740672,-4.523700904849321
TCGA-CN-6019-01,TCGA.CN.6019.01A.11R.1686.07,01,HNSC,TCGA-CN-6019,Mesenchymal,Head and Neck,-17.85840887097743,-20.94967749365435,-4.842029697332786,-4.599419573500112,0.9925316658907457,-5.521031014616125
TCGA-WA-A7H4-01,TCGA.WA.A7H4.01A.21R.A34R.07,01,HNSC,,,,-17.67555356936654,-20.323063066142087,-5.1070255173975845,-4.729354131409562,0.9318004187543969,-5.3963192124208685
TCGA-CV-7254-01,TCGA.CV.7254.01A.11R.2016.07,01,HNSC,TCGA-CV-7254,Mesenchymal,Head and Neck,-17.862397107317395,-21.056575703901867,-4.588342642839298,-4.580875278439616,0.9695227428927143,-5.6002398681781855
TCGA-CN-5356-01,TCGA.CN.5356.01A.01R.1436.07,01,HNSC,TCGA-CN-5356,Mesenchymal,Head and Neck,-18.657331100072163,-20.871555774255985,-10.181765137256107,-4.580456997409158,1.1016833654450544,-5.019762774169572
TCGA-CR-7404-01,TCGA.CR.7404.01A.11R.2132.07,01,HNSC,TCGA-CR-7404,Atypical,Head and Neck,-24.82367119182052,-12.83772007913265,-2.5383463621044546,-4.391505508049598,0.3007198816786121,-5.265837470606072
TCGA-CR-7401-01,TCGA.CR.7401.01A.11R.2016.07,01,HNSC,TCGA-CR-7401,Basal,Head and Neck,-20.266515063205635,-19.32131169528804,-13.948085812171948,-4.556967116686983,1.428335010840092,-4.657560451276199
TCGA-CV-6955-11,TCGA.CV.6955.11A.01R.2016.07,11,HNSC,,,,-15.948825603436221,-21.111923880628837,-5.8151405920970625,-4.914979375066466,0.8572553103475499,-5.398307475618306
TCGA-CV-5443-01,TCGA.CV.5443.01A.01R.1514.07,01,HNSC,TCGA-CV-5443,Atypical,Head and Neck,-25.327712029789108,-13.075103550704194,-0.5217174628709911,-4.204697982282525,0.1818649202037831,-5.51523383626207
TCGA-CX-7085-01,TCGA.CX.7085.01A.21R.2016.07,01,HNSC,TCGA-CX-7085,Mesenchymal,Head and Neck,-20.888409773751594,-18.60294362087758,-13.067997298667205,-4.595442994662014,1.3260693540985207,-4.752704082264052
TCGA-CV-7248-01,TCGA.CV.7248.01A.11R.2016.07,01,HNSC,TCGA-CV-7248,Atypical,Head and Neck,-19.281626346795218,-21.825533069121374,-5.325969265343629,-4.524730474623944,0.9953410987466936,-5.566339172779617
TCGA-F7-A624-01,TCGA.F7.A624.01A.22R.A30B.07,01,HNSC,,,,-0.14452530028018334,9.171367465687283,-14.84724563931157,0.5615475690797604,2.005369563701135,2.0163316180444135
TCGA-CV-7415-01,TCGA.CV.7415.01A.11R.2081.07,01,HNSC,TCGA-CV-7415,Mesenchymal,Head and Neck,-23.95245393522229,-20.76113387795832,-12.077684238838955,-4.14378791041176,1.351392235332005,-4.818609345600597
TCGA-CV-A45W-01,TCGA.CV.A45W.01A.11R.A24Z.07,01,HNSC,,,,-22.08882891983999,-24.221900604706608,-0.8019380627365946,-4.249873387904329,1.1603187832824466,-6.060550106605853
TCGA-D6-8569-01,TCGA.D6.8569.01A.11R.2403.07,01,HNSC,,,,-21.326793725536117,-20.66082138351343,-14.184384642578674,-4.404366816963616,1.3234979029827123,-4.548410438761233
TCGA-CV-6953-01,TCGA.CV.6953.01A.11R.1915.07,01,HNSC,TCGA-CV-6953,Basal,Head and Neck,-19.98199298288923,-22.072674495857328,-16.2411988500984,-4.609632802955958,1.1425096757933006,-4.385831096896951
TCGA-DQ-5630-01,TCGA.DQ.5630.01A.01R.1873.07,01,HNSC,TCGA-DQ-5630,Mesenchymal,Head and Neck,-21.018958030085727,-19.736210230332272,-14.003866932747016,-4.538271926696743,1.37130525052751,-4.608582876965962
TCGA-CV-7446-01,TCGA.CV.7446.01A.11R.2232.07,01,HNSC,,,,-20.44901744468572,-22.744944079062737,-4.8165513844557,-4.312613744254354,1.1148911067926701,-5.72240054233511
TCGA-DQ-7592-01,TCGA.DQ.7592.01A.11R.2081.07,01,HNSC,TCGA-DQ-7592,Basal,Head and Neck,-22.238078046562897,-19.69021037751994,-14.432063867503803,-4.446226089523974,1.399656474697765,-4.565178922805895
TCGA-CN-6020-01,TCGA.CN.6020.01A.11R.1686.07,01,HNSC,TCGA-CN-6020,Basal,Head and Neck,-20.676766914303304,-21.20027272173263,-13.159286071985859,-4.499702228019647,1.2813971349758728,-4.743207696894771
TCGA-CV-6945-01,TCGA.CV.6945.01A.11R.1915.07,01,HNSC,TCGA-CV-6945,Basal,Head and Neck,-20.329990671923248,-22.804536959428177,-9.787478237735844,-4.404526161476506,1.178277569790497,-4.9343129168743225
TCGA-KU-A66T-01,TCGA.KU.A66T.01A.11R.A30B.07,01,HNSC,,,,-20.518147403662855,-22.447284778434803,-11.859882567009409,-4.492829727523687,1.1422614469474317,-4.861233822253791
TCGA-HD-7753-01,TCGA.HD.7753.01A.11R.2081.07,01,HNSC,TCGA-HD-7753,Basal,Head and Neck,-23.50336797245675,-20.948383480448314,-13.833050440524307,-4.1503300773573395,1.401362528564865,-4.697896607294686
TCGA-CN-A63T-01,TCGA.CN.A63T.01A.11R.A28V.07,01,HNSC,,,,-17.370514134417853,-20.807750641795167,-8.4843337625294,-4.753770813170583,0.9789056687450035,-5.2542331969578875
TCGA-MT-A51X-01,TCGA.MT.A51X.01A.11R.A266.07,01,HNSC,,,,-18.897635707868645,-20.00490149602995,-15.005018021330459,-4.604785536681251,1.3301837723870749,-4.5886841382284835
TCGA-BB-A5HY-01,TCGA.BB.A5HY.01A.11R.A28V.07,01,HNSC,,,,-25.585250090489524,-20.07469958014674,-15.119253777961367,-4.09137832659086,1.389326743556746,-4.657299722218904
TCGA-IQ-A61H-01,TCGA.IQ.A61H.01A.11R.A30B.07,01,HNSC,,,,-24.03114146491059,-24.230040844646915,-4.839941836975737,-4.244812775429046,1.3798354076058077,-5.858662244339778
TCGA-CQ-A4C7-01,TCGA.CQ.A4C7.01A.11R.A24Z.07,01,HNSC,,,,-22.748407934123712,-19.714809175608167,-14.802358612022172,-4.259225881763989,1.4212558117586975,-4.472739981445741
TCGA-CV-7183-11,TCGA.CV.7183.11A.01R.2016.07,11,HNSC,,,,-13.544991933821445,-21.650752961096178,-7.737282183155184,-5.176674154157409,0.8948496170447177,-5.1467334705974235
TCGA-CV-A45U-01,TCGA.CV.A45U.01A.12R.A24H.07,01,HNSC,,,,-22.484654447639397,-23.17394435128195,-6.171516376857674,-4.227194163354257,1.1904452037031286,-5.553159367293545
TCGA-CQ-5333-01,TCGA.CQ.5333.01A.01R.2403.07,01,HNSC,,,,-23.254683211625522,-17.919062621779428,-15.383744477698889,-4.2974080039773925,1.4211670982822286,-4.448504117088414
TCGA-CN-A63W-01,TCGA.CN.A63W.01A.11R.A30B.07,01,HNSC,,,,-17.51172150385502,-20.6973351951714,-9.266756700807555,-4.776366155703872,1.0233818704253896,-5.136277868463618
TCGA-CV-A45R-01,TCGA.CV.A45R.01A.11R.A24H.07,01,HNSC,,,,-20.261855323492483,-19.676890841963722,-13.992420397380855,-4.562138943688018,1.3791667431968735,-4.632981300876615
TCGA-T3-A92N-01,TCGA.T3.A92N.01A.11R.A39I.07,01,HNSC,,,,-22.379087730154158,-22.398889453527463,-12.060468517110856,-4.264786196591274,1.1376708773390294,-4.702560477370409
TCGA-BB-8601-01,TCGA.BB.8601.01A.11R.2403.07,01,HNSC,,,,-22.289228796465512,-26.31447347918504,-3.0573437900288547,-4.300836694617946,1.2772244652443072,-5.880218685796539
TCGA-BA-A6DL-01,TCGA.BA.A6DL.01A.21R.A30B.07,01,HNSC,,,,-17.32810339852804,-22.085121759853664,-10.518459405973276,-4.717056054055599,1.0364992900399914,-5.171877332072268
TCGA-CV-5434-01,TCGA.CV.5434.01A.01R.1686.07,01,HNSC,TCGA-CV-5434,Mesenchymal,Head and Neck,-24.48007630364956,-24.23628418983454,-5.021597618107096,-4.26951524034275,1.4196073502374476,-5.7932132028259025
TCGA-CN-A6V6-01,TCGA.CN.A6V6.01A.12R.A34R.07,01,HNSC,,,,-16.93978956895492,-20.34653879801789,-6.617731656417613,-4.5832360811247375,0.5561304264856385,-5.304998824354026
TCGA-H7-7774-01,TCGA.H7.7774.01A.21R.2081.07,01,HNSC,TCGA-H7-7774,Atypical,Head and Neck,-17.679091280630658,-22.515543317863752,-14.750849924556306,-4.746853255767687,1.1383542303786336,-4.577328013543949
TCGA-CN-5364-01,TCGA.CN.5364.01A.01R.1436.07,01,HNSC,TCGA-CN-5364,Atypical,Head and Neck,-20.012962587417164,-20.361703780467277,-13.361712554769555,-4.5318999244929925,1.3382118227524045,-4.71180304267858
TCGA-CV-7568-01,TCGA.CV.7568.01A.11R.2232.07,01,HNSC,,,,-23.03462434665789,-18.77308828863199,-13.608266513162144,-4.282948286334663,1.4914793118606477,-4.572838383144052
TCGA-P3-A6T0-01,TCGA.P3.A6T0.01A.12R.A34R.07,01,HNSC,,,,-24.851150026257166,-26.384172774680955,-7.552126993034008,-4.206127201385549,1.4789748666289313,-5.355558879171201
TCGA-BA-4075-01,TCGA.BA.4075.01A.01R.1436.07,01,HNSC,,,,-25.185753703998937,-19.739738777135614,-15.558915745792337,-4.017605994430919,1.446202956866529,-4.578944593977687
TCGA-CV-6934-11,TCGA.CV.6934.11A.01R.1915.07,11,HNSC,,,,-15.822137391497456,-21.46065542246301,-5.134238546179758,-4.8660884560983515,0.854998250565513,-5.402852389252822
TCGA-CR-7386-01,TCGA.CR.7386.01A.11R.2016.07,01,HNSC,TCGA-CR-7386,Mesenchymal,Head and Neck,-21.18477326280016,-18.796697824166603,-13.954591182116094,-4.435770480087019,1.4303482590474232,-4.63000958659111
TCGA-D6-A6ES-01,TCGA.D6.A6ES.01A.12R.A31N.07,01,HNSC,,,,-19.716447538661445,-23.22639013483937,-15.423468194400295,-4.557533520337284,1.1871134867858457,-4.412645975599629
TCGA-CQ-7068-01,TCGA.CQ.7068.01A.11R.2081.07,01,HNSC,TCGA-CQ-7068,Basal,Head and Neck,-22.032739398366257,-21.248832426019113,-16.879795120590657,-4.31875685627489,1.111925783031812,-4.316848700688626
